Sat 01:06:36 AM,45.3325,-57.6527,"33,000"
Sat 01:07:06 AM,45.3547,-57.5585,"33,000"
Sat 01:07:36 AM,45.3766,-57.465,"33,000"
Sat 01:08:06 AM,45.3988,-57.3699,"33,000"
Sat 01:08:36 AM,45.4207,-57.2758,"33,000"
Sat 01:09:06 AM,45.4426,-57.1812,"33,000"
Sat 01:10:06 AM,45.486,-56.9919,"33,000"
Sat 01:10:37 AM,45.5076,-56.8977,"33,000"
Sat 01:11:15 AM,45.535,-56.7769,"33,000"
Sat 01:11:45 AM,45.5564,-56.6822,"33,000"
Sat 01:12:40 AM,45.5987,-56.5098,"33,000"
Sat 01:13:10 AM,45.6225,-56.4165,"33,000"
Sat 01:13:56 AM,45.6584,-56.273,"33,000"
Sat 01:14:26 AM,45.6818,-56.1784,"33,000"
Sat 01:15:22 AM,45.7238,-56.0067,"33,000"
Sat 01:15:52 AM,45.7464,-55.9134,"33,000"
Sat 01:16:22 AM,45.7693,-55.8189,"33,000"
Sat 01:16:52 AM,45.7919,-55.7255,"33,000"
Sat 01:17:22 AM,45.8145,-55.631,"33,000"
Sat 01:17:52 AM,45.8369,-55.5377,"33,000"
Sat 01:18:22 AM,45.8595,-55.4431,"33,000"
Sat 01:18:52 AM,45.8817,-55.3494,"33,000"
Sat 01:19:22 AM,45.9041,-55.255,"33,000"
Sat 01:19:52 AM,45.9263,-55.1607,"33,000"
Sat 01:20:23 AM,45.9483,-55.0669,"33,000"
Sat 01:20:53 AM,45.9706,-54.9717,"33,000"
Sat 01:21:23 AM,45.9926,-54.8769,"33,000"
Sat 01:21:53 AM,46.0146,-54.7816,"33,000"
Sat 01:22:23 AM,46.0366,-54.6864,"33,000"
Sat 01:22:53 AM,46.0584,-54.5913,"33,000"
Sat 01:23:23 AM,46.0801,-54.4967,"33,000"
Sat 01:23:55 AM,46.1021,-54.4,"33,000"
Sat 01:25:01 AM,46.1507,-54.1847,"33,000"
Sat 01:25:31 AM,46.172,-54.0893,"33,000"
Sat 01:26:02 AM,46.1937,-53.9924,"33,000"
Sat 01:26:32 AM,46.2152,-53.896,"33,000"
Sat 01:27:02 AM,46.2363,-53.8006,"33,000"
Sat 01:27:32 AM,46.2578,-53.7031,"33,000"
