Mon 01:25:04 PM,46.7506,-92.2422,"34,000"
Mon 01:25:18 PM,46.7,-92.2764,"34,000"
Mon 01:25:48 PM,46.6484,-92.3143,"34,000"
Mon 01:26:18 PM,46.5743,-92.3682,"34,000"
Mon 01:26:48 PM,46.516,-92.4102,"34,000"
Mon 01:27:18 PM,46.4492,-92.4581,"34,000"
Mon 01:28:01 PM,46.3604,-92.5224,"34,000"
Mon 01:28:31 PM,46.2994,-92.5654,"34,000"
Mon 01:29:09 PM,46.22,-92.623,"34,000"
Mon 01:30:09 PM,46.0958,-92.7115,"34,000"
Mon 01:31:09 PM,45.9712,-92.7995,"34,000"
Mon 01:32:12 PM,45.84,-92.892,"34,000"
Mon 01:33:13 PM,45.7117,-92.9814,"34,000"
Mon 01:33:43 PM,45.6653,-93.0135,"34,000"
Mon 01:34:13 PM,45.5853,-93.0691,"34,000"
Mon 01:34:38 PM,45.5352,-93.1043,"34,000"
Mon 01:34:59 PM,45.4902,-93.1351,"34,000"
Mon 01:35:29 PM,45.4272,-93.1787,"34,000"
Mon 01:36:18 PM,45.3256,-93.2489,"34,000"
Mon 01:36:49 PM,45.2583,-93.2954,"34,000"
Mon 01:37:19 PM,45.1929,-93.3404,"34,000"
Mon 01:37:49 PM,45.1311,-93.3756,"34,000"
Mon 01:38:08 PM,45.0881,-93.395,"34,000"
Mon 01:38:38 PM,45.0139,-93.4232,"34,000"
Mon 01:39:39 PM,44.8716,-93.4766,"34,000"
Mon 01:40:39 PM,44.7322,-93.5289,"34,000"
Mon 01:41:30 PM,44.6148,-93.5723,"34,000"
Mon 01:42:01 PM,44.5422,-93.6,"34,000"
Mon 01:42:31 PM,44.4721,-93.626,"34,000"
Mon 01:43:01 PM,44.4094,-93.6493,"34,000"
Mon 01:43:33 PM,44.3424,-93.6735,"34,000"
Mon 01:44:04 PM,44.2613,-93.7035,"34,000"
Mon 01:44:35 PM,44.1831,-93.7327,"34,000"
Mon 01:45:05 PM,44.114,-93.7575,"34,000"
Mon 01:45:44 PM,44.0342,-93.7866,"34,000"
Mon 01:46:40 PM,43.8936,-93.838,"34,000"
Mon 01:47:51 PM,43.7243,-93.8998,"34,000"
Mon 01:48:51 PM,43.5796,-93.9522,"34,000"
Mon 01:49:52 PM,43.437,-94.0029,"34,000"
Mon 01:49:55 PM,43.4386,-94.0028,"34,000"
Mon 01:50:58 PM,43.2958,-94.0534,"34,000"
Mon 01:51:58 PM,43.1325,-94.1118,"34,000"
Mon 01:52:59 PM,42.9854,-94.1631,"34,000"
Mon 01:53:01 PM,43.0058,-94.1556,"34,000"
Mon 01:54:02 PM,42.8282,-94.2184,"34,000"
Mon 01:55:07 PM,42.6718,-94.2734,"34,000"
Mon 01:56:07 PM,42.5594,-94.3103,"34,000"
Mon 01:56:15 PM,42.5044,-94.3211,"34,000"
Mon 01:57:17 PM,42.352,-94.3584,"34,000"
Mon 01:58:17 PM,42.202,-94.3956,"34,000"
Mon 01:59:27 PM,42.0277,-94.438,"34,000"
Mon 02:00:32 PM,41.8728,-94.4754,"34,000"
Mon 02:01:32 PM,41.7187,-94.5125,"34,000"
